"x" "y"
"8191" 413054.460719589 6939009.24854603
"8192" 522054.460719589 6723009.24854603
"8193" 577054.460719589 6677009.24854603
"8194" 629054.460719589 6967009.24854603
"8195" 515054.460719589 6566009.24854603
"8196" 548054.460719589 6623009.24854603
"8197" 365054.460719589 6868009.24854603
"8198" 547054.460719589 6851009.24854603
"8199" 381054.460719589 6636009.24854603
"8200" 367054.460719589 6462009.24854603
"8201" 319054.460719589 6539009.24854603
"8202" 408054.460719589 6614009.24854603
"8203" 526054.460719589 6560009.24854603
"8204" 411054.460719589 6578009.24854603
"8205" 607054.460719589 6731009.24854603
"8206" 583054.460719589 6662009.24854603
"8207" 435054.460719589 6443009.24854603
"8208" 644054.460719589 6861009.24854603
"8209" 797054.460719589 7483009.24854603
"8210" 467054.460719589 6708009.24854603
"8211" 303054.460719589 6700009.24854603
"8212" 558054.460719589 6843009.24854603
"8213" 408054.460719589 6588009.24854603
"8214" 549054.460719589 6827009.24854603
"8215" 702054.460719589 7408009.24854603
"8216" 485054.460719589 6556009.24854603
"8217" 748054.460719589 7404009.24854603
"8218" 797054.460719589 7560009.24854603
"8219" 541054.460719589 6993009.24854603
"8220" 555054.460719589 6615009.24854603
"8221" 538054.460719589 6664009.24854603
"8222" 500054.460719589 6865009.24854603
"8223" 721054.460719589 7383009.24854603
"8224" 739054.460719589 7355009.24854603
"8225" 441054.460719589 6576009.24854603
"8226" 531054.460719589 6821009.24854603
"8227" 567054.460719589 6906009.24854603
"8228" 487054.460719589 6763009.24854603
"8229" 817054.460719589 7616009.24854603
"8230" 535054.460719589 6751009.24854603
"8231" 555054.460719589 6787009.24854603
"8232" 746054.460719589 7447009.24854603
"8233" 476054.460719589 6638009.24854603
"8234" 720054.460719589 7454009.24854603
"8235" 616054.460719589 6570009.24854603
"8236" 645054.460719589 7003009.24854603
"8237" 682054.460719589 7298009.24854603
"8238" 543054.460719589 6550009.24854603
"8239" 406054.460719589 6905009.24854603
"8240" 630054.460719589 6605009.24854603
"8241" 424054.460719589 6499009.24854603
"8242" 368054.460719589 6443009.24854603
"8243" 815054.460719589 7584009.24854603
"8244" 628054.460719589 6621009.24854603
"8245" 632054.460719589 6724009.24854603
"8246" 458054.460719589 6948009.24854603
"8247" 549054.460719589 6920009.24854603
"8248" 660054.460719589 6855009.24854603
"8249" 797054.460719589 7456009.24854603
"8250" 482054.460719589 6923009.24854603
"8251" 633054.460719589 6605009.24854603
"8252" 622054.460719589 6730009.24854603
"8253" 724054.460719589 7413009.24854603
"8254" 603054.460719589 6636009.24854603
"8255" 515054.460719589 6951009.24854603
"8256" 492054.460719589 6482009.24854603
"8257" 468054.460719589 6824009.24854603
"8258" 594054.460719589 6890009.24854603
"8259" 624054.460719589 6940009.24854603
"8260" 658054.460719589 6866009.24854603
"8261" 554054.460719589 6622009.24854603
"8262" 609054.460719589 6906009.24854603
"8263" 590054.460719589 7029009.24854603
"8264" 296054.460719589 6601009.24854603
"8265" 484054.460719589 6561009.24854603
"8266" 622054.460719589 6733009.24854603
"8267" 443054.460719589 6705009.24854603
"8268" 812054.460719589 7525009.24854603
"8269" 530054.460719589 6973009.24854603
"8270" 568054.460719589 6994009.24854603
"8271" 551054.460719589 6971009.24854603
"8272" 606054.460719589 6907009.24854603
"8273" 605054.460719589 7050009.24854603
"8274" 521054.460719589 6824009.24854603
"8275" 567054.460719589 6732009.24854603
"8276" 392054.460719589 6727009.24854603
"8277" 804054.460719589 7459009.24854603
"8278" 785054.460719589 7448009.24854603
"8279" 350054.460719589 6871009.24854603
"8280" 573054.460719589 6741009.24854603
"8281" 557054.460719589 6827009.24854603
"8282" 1053054.46071959 7725009.24854603
"8283" 389054.460719589 6560009.24854603
"8284" 525054.460719589 6570009.24854603
"8285" 524054.460719589 6797009.24854603
"8286" 467054.460719589 6949009.24854603
"8287" 419054.460719589 6792009.24854603
"8288" 521054.460719589 6609009.24854603
"8289" 536054.460719589 6574009.24854603
"8290" 505054.460719589 6564009.24854603
"8291" 604054.460719589 6653009.24854603
"8292" 809054.460719589 7458009.24854603
"8293" 424054.460719589 6916009.24854603
"8294" 578054.460719589 6773009.24854603
"8295" 768054.460719589 7440009.24854603
"8296" 744054.460719589 7236009.24854603
"8297" 432054.460719589 6454009.24854603
"8298" 603054.460719589 6721009.24854603
"8299" 885054.460719589 7661009.24854603
"8300" 464054.460719589 6585009.24854603
"8301" 592054.460719589 6675009.24854603
"8302" 569054.460719589 6790009.24854603
"8303" 538054.460719589 6971009.24854603
"8304" 568054.460719589 7032009.24854603
"8305" 317054.460719589 6587009.24854603
"8306" 662054.460719589 6873009.24854603
"8307" 379054.460719589 6635009.24854603
"8308" 476054.460719589 6956009.24854603
"8309" 635054.460719589 7168009.24854603
"8310" 394054.460719589 6881009.24854603
"8311" 383054.460719589 6940009.24854603
"8312" 470054.460719589 6884009.24854603
"8313" 530054.460719589 6743009.24854603
"8314" 701054.460719589 7429009.24854603
"8315" 617054.460719589 7004009.24854603
"8316" 678054.460719589 7320009.24854603
"8317" 589054.460719589 6749009.24854603
"8318" 429054.460719589 6934009.24854603
"8319" 622054.460719589 7070009.24854603
"8320" 375054.460719589 6451009.24854603
"8321" 498054.460719589 6975009.24854603
"8322" 485054.460719589 6772009.24854603
"8323" 649054.460719589 6972009.24854603
"8324" 368054.460719589 6744009.24854603
"8325" 495054.460719589 6704009.24854603
"8326" 611054.460719589 6600009.24854603
"8327" 596054.460719589 6577009.24854603
"8328" 632054.460719589 7010009.24854603
"8329" 606054.460719589 6808009.24854603
"8330" 581054.460719589 6572009.24854603
"8331" 470054.460719589 6664009.24854603
"8332" 641054.460719589 6568009.24854603
"8333" 493054.460719589 6865009.24854603
"8334" 448054.460719589 6622009.24854603
"8335" 608054.460719589 6580009.24854603
"8336" 474054.460719589 6997009.24854603
"8337" 514054.460719589 6838009.24854603
"8338" 587054.460719589 6968009.24854603
"8339" 793054.460719589 7436009.24854603
"8340" 611054.460719589 6732009.24854603
"8341" 449054.460719589 6585009.24854603
"8342" 434054.460719589 6483009.24854603
"8343" 582054.460719589 6607009.24854603
"8344" 304054.460719589 6580009.24854603
"8345" 614054.460719589 6939009.24854603
"8346" 449054.460719589 6573009.24854603
"8347" 1125054.46071959 7902009.24854603
"8348" 647054.460719589 6599009.24854603
"8349" 572054.460719589 7010009.24854603
"8350" 396054.460719589 6835009.24854603
"8351" 610054.460719589 6628009.24854603
"8352" 388054.460719589 6693009.24854603
"8353" 574054.460719589 6782009.24854603
"8354" 499054.460719589 6822009.24854603
"8355" 572054.460719589 7015009.24854603
"8356" 497054.460719589 6573009.24854603
"8357" 1303054.46071959 7879009.24854603
"8358" 375054.460719589 6523009.24854603
"8359" 795054.460719589 7513009.24854603
"8360" 520054.460719589 6636009.24854603
"8361" 506054.460719589 6563009.24854603
"8362" 388054.460719589 6690009.24854603
"8363" 356054.460719589 6726009.24854603
"8364" 519054.460719589 6905009.24854603
"8365" 788054.460719589 7485009.24854603
"8366" 467054.460719589 6712009.24854603
"8367" 641054.460719589 6698009.24854603
"8368" 467054.460719589 6997009.24854603
"8369" 610054.460719589 7055009.24854603
"8370" 629054.460719589 6714009.24854603
"8371" 817054.460719589 7598009.24854603
"8372" 391054.460719589 6618009.24854603
"8373" 596054.460719589 6975009.24854603
"8374" 316054.460719589 6874009.24854603
"8375" 368054.460719589 6734009.24854603
"8376" 572054.460719589 6638009.24854603
"8377" 383054.460719589 6632009.24854603
"8378" 606054.460719589 7043009.24854603
"8379" 982054.460719589 7750009.24854603
"8380" 646054.460719589 6892009.24854603
"8381" 562054.460719589 6636009.24854603
"8382" 738054.460719589 7408009.24854603
"8383" 601054.460719589 6593009.24854603
"8384" 588054.460719589 6609009.24854603
"8385" 717054.460719589 7426009.24854603
"8386" 515054.460719589 6521009.24854603
"8387" 750054.460719589 7478009.24854603
"8388" 419054.460719589 6750009.24854603
"8389" 293054.460719589 6734009.24854603
"8390" 342054.460719589 6715009.24854603
"8391" 707054.460719589 7233009.24854603
"8392" 389054.460719589 6490009.24854603
"8393" 436054.460719589 6724009.24854603
"8394" 561054.460719589 6974009.24854603
"8395" 588054.460719589 6786009.24854603
"8396" 580054.460719589 6764009.24854603
"8397" 520054.460719589 6543009.24854603
"8398" 441054.460719589 6899009.24854603
"8399" 560054.460719589 6989009.24854603
"8400" 308054.460719589 6857009.24854603
"8401" 571054.460719589 7034009.24854603
"8402" 742054.460719589 7449009.24854603
"8403" 549054.460719589 6792009.24854603
"8404" 910054.460719589 7768009.24854603
"8405" 594054.460719589 7035009.24854603
"8406" 776054.460719589 7473009.24854603
"8407" 750054.460719589 7602009.24854603
"8408" 498054.460719589 7011009.24854603
"8409" 505054.460719589 6876009.24854603
"8410" 303054.460719589 6584009.24854603
"8411" 616054.460719589 6592009.24854603
"8412" 519054.460719589 6667009.24854603
"8413" 641054.460719589 6962009.24854603
"8414" 582054.460719589 7081009.24854603
"8415" 546054.460719589 6869009.24854603
"8416" 474054.460719589 6590009.24854603
"8417" 643054.460719589 6940009.24854603
"8418" 547054.460719589 6900009.24854603
"8419" 449054.460719589 6575009.24854603
"8420" 306054.460719589 6752009.24854603
"8421" 509054.460719589 6533009.24854603
"8422" 496054.460719589 7027009.24854603
"8423" 583054.460719589 6729009.24854603
"8424" 583054.460719589 6642009.24854603
"8425" 450054.460719589 6460009.24854603
"8426" 559054.460719589 6607009.24854603
"8427" 483054.460719589 6760009.24854603
"8428" 464054.460719589 6968009.24854603
"8429" 554054.460719589 6638009.24854603
"8430" 532054.460719589 6566009.24854603
"8431" 582054.460719589 6674009.24854603
"8432" 652054.460719589 6849009.24854603
"8433" 341054.460719589 6731009.24854603
"8434" 779054.460719589 7427009.24854603
"8435" 793054.460719589 7423009.24854603
"8436" 588054.460719589 7035009.24854603
"8437" 573054.460719589 6814009.24854603
"8438" 403054.460719589 6489009.24854603
"8439" 598054.460719589 6745009.24854603
"8440" 504054.460719589 7033009.24854603
"8441" 533054.460719589 6897009.24854603
"8442" 401054.460719589 6979009.24854603
"8443" 573054.460719589 6943009.24854603
"8444" 425054.460719589 6961009.24854603
"8445" 552054.460719589 6816009.24854603
"8446" 387054.460719589 6747009.24854603
"8447" 474054.460719589 6817009.24854603
"8448" 400054.460719589 6579009.24854603
"8449" 841054.460719589 7651009.24854603
"8450" 475054.460719589 6498009.24854603
"8451" 391054.460719589 6471009.24854603
"8452" 506054.460719589 6632009.24854603
"8453" 600054.460719589 7043009.24854603
"8454" 577054.460719589 6631009.24854603
"8455" 312054.460719589 6524009.24854603
"8456" 595054.460719589 6969009.24854603
"8457" 539054.460719589 6553009.24854603
"8458" 739054.460719589 7444009.24854603
"8459" 564054.460719589 6630009.24854603
"8460" 440054.460719589 6996009.24854603
"8461" 482054.460719589 6734009.24854603
"8462" 769054.460719589 7468009.24854603
"8463" 523054.460719589 6945009.24854603
"8464" 786054.460719589 7531009.24854603
"8465" 640054.460719589 6982009.24854603
"8466" 426054.460719589 6542009.24854603
"8467" 525054.460719589 6606009.24854603
"8468" 468054.460719589 6795009.24854603
"8469" 712054.460719589 7337009.24854603
"8470" 891054.460719589 7769009.24854603
"8471" 631054.460719589 6596009.24854603
"8472" 799054.460719589 7645009.24854603
"8473" 615054.460719589 6945009.24854603
"8474" 550054.460719589 6836009.24854603
"8475" 603054.460719589 6626009.24854603
"8476" 561054.460719589 6766009.24854603
"8477" 411054.460719589 6616009.24854603
"8478" 510054.460719589 6564009.24854603
"8479" 628054.460719589 6800009.24854603
"8480" 706054.460719589 7414009.24854603
"8481" 407054.460719589 6729009.24854603
"8482" 602054.460719589 6565009.24854603
"8483" 517054.460719589 6533009.24854603
"8484" 355054.460719589 6946009.24854603
"8485" 604054.460719589 6614009.24854603
"8486" 969054.460719589 7798009.24854603
"8487" 561054.460719589 6544009.24854603
"8488" 486054.460719589 6837009.24854603
"8489" 753054.460719589 7457009.24854603
"8490" 344054.460719589 6518009.24854603
"8491" 451054.460719589 6500009.24854603
"8492" 449054.460719589 6976009.24854603
"8493" 621054.460719589 6675009.24854603
"8494" 470054.460719589 6766009.24854603
"8495" 570054.460719589 6760009.24854603
"8496" 472054.460719589 6502009.24854603
"8497" 284054.460719589 6569009.24854603
"8498" 784054.460719589 7439009.24854603
"8499" 877054.460719589 7760009.24854603
"8500" 505054.460719589 6567009.24854603
"8501" 495054.460719589 6919009.24854603
"8502" 497054.460719589 6881009.24854603
"8503" 599054.460719589 6587009.24854603
"8504" 570054.460719589 6615009.24854603
"8505" 631054.460719589 6582009.24854603
"8506" 511054.460719589 6547009.24854603
"8507" 468054.460719589 6464009.24854603
"8508" 499054.460719589 6703009.24854603
"8509" 380054.460719589 6567009.24854603
"8510" 919054.460719589 7691009.24854603
"8511" 312054.460719589 6628009.24854603
"8512" 437054.460719589 6462009.24854603
"8513" 436054.460719589 6835009.24854603
"8514" 441054.460719589 6463009.24854603
"8515" 663054.460719589 6911009.24854603
"8516" 743054.460719589 7483009.24854603
"8517" 330054.460719589 6510009.24854603
"8518" 719054.460719589 7579009.24854603
"8519" 590054.460719589 6640009.24854603
"8520" 419054.460719589 6924009.24854603
"8521" 523054.460719589 6916009.24854603
"8522" 689054.460719589 7324009.24854603
"8523" 431054.460719589 6827009.24854603
"8524" 426054.460719589 6466009.24854603
"8525" 770054.460719589 7509009.24854603
"8526" 283054.460719589 6859009.24854603
"8527" 754054.460719589 7526009.24854603
"8528" 595054.460719589 7109009.24854603
"8529" 553054.460719589 6687009.24854603
"8530" 603054.460719589 6647009.24854603
"8531" 598054.460719589 6647009.24854603
"8532" 398054.460719589 6585009.24854603
"8533" 324054.460719589 6895009.24854603
"8534" 480054.460719589 6490009.24854603
"8535" 572054.460719589 6649009.24854603
"8536" 490054.460719589 6789009.24854603
"8537" 794054.460719589 7606009.24854603
"8538" 620054.460719589 6616009.24854603
"8539" 437054.460719589 6448009.24854603
"8540" 525054.460719589 6914009.24854603
"8541" 639054.460719589 6605009.24854603
"8542" 557054.460719589 6772009.24854603
"8543" 375054.460719589 6629009.24854603
"8544" 561054.460719589 6615009.24854603
"8545" 596054.460719589 6754009.24854603
"8546" 1199054.46071959 7906009.24854603
"8547" 494054.460719589 6507009.24854603
"8548" 619054.460719589 6602009.24854603
"8549" 395054.460719589 6582009.24854603
"8550" 371054.460719589 6654009.24854603
"8551" 743054.460719589 7477009.24854603
"8552" 405054.460719589 6622009.24854603
"8553" 576054.460719589 6572009.24854603
"8554" 537054.460719589 6734009.24854603
"8555" 509054.460719589 6584009.24854603
"8556" 383054.460719589 6573009.24854603
"8557" 367054.460719589 6519009.24854603
"8558" 968054.460719589 7817009.24854603
"8559" 885054.460719589 7778009.24854603
"8560" 999054.460719589 7882009.24854603
"8561" 770054.460719589 7463009.24854603
"8562" 646054.460719589 7284009.24854603
"8563" 483054.460719589 6959009.24854603
"8564" 565054.460719589 6609009.24854603
"8565" 982054.460719589 7742009.24854603
"8566" 654054.460719589 7058009.24854603
"8567" 632054.460719589 6562009.24854603
"8568" 558054.460719589 6996009.24854603
"8569" 446054.460719589 6988009.24854603
"8570" 472054.460719589 6979009.24854603
"8571" 547054.460719589 6832009.24854603
"8572" 308054.460719589 6708009.24854603
"8573" 588054.460719589 6658009.24854603
"8574" 304054.460719589 6540009.24854603
"8575" 524054.460719589 6912009.24854603
"8576" 429054.460719589 6789009.24854603
"8577" 627054.460719589 7103009.24854603
"8578" 515054.460719589 6886009.24854603
"8579" 540054.460719589 6567009.24854603
"8580" 569054.460719589 6948009.24854603
"8581" 994054.460719589 7792009.24854603
"8582" 371054.460719589 6942009.24854603
"8583" 544054.460719589 6925009.24854603
"8584" 573054.460719589 6752009.24854603
"8585" 348054.460719589 6606009.24854603
"8586" 583054.460719589 6606009.24854603
"8587" 800054.460719589 7477009.24854603
"8588" 552054.460719589 6642009.24854603
"8589" 591054.460719589 6896009.24854603
"8590" 336054.460719589 6474009.24854603
"8591" 406054.460719589 6727009.24854603
"8592" 613054.460719589 6688009.24854603
"8593" 359054.460719589 6822009.24854603
"8594" 575054.460719589 6613009.24854603
"8595" 522054.460719589 6914009.24854603
"8596" 615054.460719589 6939009.24854603
"8597" 616054.460719589 6596009.24854603
"8598" 611054.460719589 6750009.24854603
"8599" 552054.460719589 6978009.24854603
"8600" 483054.460719589 6487009.24854603
"8601" 380054.460719589 6892009.24854603
"8602" 541054.460719589 6910009.24854603
"8603" 432054.460719589 6486009.24854603
"8604" 596054.460719589 6630009.24854603
"8605" 515054.460719589 6839009.24854603
"8606" 376054.460719589 6442009.24854603
"8607" 572054.460719589 6880009.24854603
"8608" 547054.460719589 6945009.24854603
"8609" 313054.460719589 6594009.24854603
"8610" 547054.460719589 6606009.24854603
"8611" 348054.460719589 6862009.24854603
"8612" 975054.460719589 7760009.24854603
"8613" 417054.460719589 6453009.24854603
"8614" 989054.460719589 7785009.24854603
"8615" 438054.460719589 6534009.24854603
"8616" 568054.460719589 6574009.24854603
"8617" 733054.460719589 7117009.24854603
"8618" 580054.460719589 6646009.24854603
"8619" 894054.460719589 7781009.24854603
"8620" 341054.460719589 6544009.24854603
"8621" 423054.460719589 6944009.24854603
"8622" 454054.460719589 6504009.24854603
"8623" 756054.460719589 7477009.24854603
"8624" 350054.460719589 6756009.24854603
"8625" 638054.460719589 6557009.24854603
"8626" 534054.460719589 6930009.24854603
"8627" 580054.460719589 7078009.24854603
"8628" 494054.460719589 6772009.24854603
"8629" 629054.460719589 6720009.24854603
"8630" 587054.460719589 6713009.24854603
"8631" 465054.460719589 6486009.24854603
"8632" 897054.460719589 7679009.24854603
"8633" 500054.460719589 7036009.24854603
"8634" 625054.460719589 6575009.24854603
"8635" 408054.460719589 6930009.24854603
"8636" 410054.460719589 6971009.24854603
"8637" 491054.460719589 6703009.24854603
"8638" 564054.460719589 6564009.24854603
"8639" 772054.460719589 7490009.24854603
"8640" 491054.460719589 6509009.24854603
"8641" 549054.460719589 6551009.24854603
"8642" 517054.460719589 6894009.24854603
"8643" 524054.460719589 6582009.24854603
"8644" 376054.460719589 6484009.24854603
"8645" 443054.460719589 6733009.24854603
"8646" 448054.460719589 6444009.24854603
"8647" 482054.460719589 7054009.24854603
"8648" 473054.460719589 6781009.24854603
"8649" 568054.460719589 6986009.24854603
"8650" 399054.460719589 6538009.24854603
"8651" 545054.460719589 6837009.24854603
"8652" 554054.460719589 6819009.24854603
"8653" 512054.460719589 6572009.24854603
"8654" 462054.460719589 6489009.24854603
"8655" 498054.460719589 6613009.24854603
"8656" 696054.460719589 7578009.24854603
"8657" 628054.460719589 6806009.24854603
"8658" 648054.460719589 6686009.24854603
"8659" 785054.460719589 7458009.24854603
"8660" 574054.460719589 6748009.24854603
"8661" 598054.460719589 6656009.24854603
"8662" 441054.460719589 6932009.24854603
"8663" 792054.460719589 7422009.24854603
"8664" 399054.460719589 6922009.24854603
"8665" 523054.460719589 6862009.24854603
"8666" 628054.460719589 6637009.24854603
"8667" 429054.460719589 6462009.24854603
"8668" 550054.460719589 6903009.24854603
"8669" 625054.460719589 6713009.24854603
"8670" 541054.460719589 6895009.24854603
"8671" 741054.460719589 7584009.24854603
"8672" 582054.460719589 6654009.24854603
"8673" 553054.460719589 6584009.24854603
"8674" 472054.460719589 6964009.24854603
"8675" 583054.460719589 6772009.24854603
"8676" 544054.460719589 6953009.24854603
"8677" 306054.460719589 6877009.24854603
"8678" 602054.460719589 6687009.24854603
"8679" 555054.460719589 6995009.24854603
"8680" 445054.460719589 6955009.24854603
"8681" 547054.460719589 6911009.24854603
"8682" 747054.460719589 7249009.24854603
"8683" 489054.460719589 6823009.24854603
"8684" 611054.460719589 7105009.24854603
"8685" 363054.460719589 6894009.24854603
"8686" 361054.460719589 6925009.24854603
"8687" 563054.460719589 6542009.24854603
"8688" 572054.460719589 6806009.24854603
"8689" 581054.460719589 6664009.24854603
"8690" 723054.460719589 7188009.24854603
"8691" 572054.460719589 6782009.24854603
"8692" 606054.460719589 6725009.24854603
"8693" 540054.460719589 6838009.24854603
"8694" 501054.460719589 6561009.24854603
"8695" 746054.460719589 7420009.24854603
"8696" 752054.460719589 7422009.24854603
"8697" 392054.460719589 6603009.24854603
"8698" 422054.460719589 6570009.24854603
"8699" 465054.460719589 6857009.24854603
"8700" 610054.460719589 6729009.24854603
"8701" 572054.460719589 6875009.24854603
"8702" 421054.460719589 6465009.24854603
"8703" 780054.460719589 7474009.24854603
"8704" 566054.460719589 6648009.24854603
"8705" 658054.460719589 7302009.24854603
"8706" 498054.460719589 6664009.24854603
"8707" 507054.460719589 6669009.24854603
"8708" 435054.460719589 6926009.24854603
"8709" 498054.460719589 6542009.24854603
"8710" 327054.460719589 6608009.24854603
"8711" 652054.460719589 6573009.24854603
"8712" 566054.460719589 6811009.24854603
"8713" 657054.460719589 7158009.24854603
"8714" 414054.460719589 6963009.24854603
"8715" 398054.460719589 6686009.24854603
"8716" 305054.460719589 6601009.24854603
"8717" 449054.460719589 6505009.24854603
"8718" 358054.460719589 6492009.24854603
"8719" 469054.460719589 6863009.24854603
"8720" 541054.460719589 6831009.24854603
"8721" 654054.460719589 6912009.24854603
"8722" 800054.460719589 7562009.24854603
"8723" 409054.460719589 6472009.24854603
"8724" 405054.460719589 6478009.24854603
"8725" 468054.460719589 6996009.24854603
"8726" 513054.460719589 6534009.24854603
"8727" 440054.460719589 6770009.24854603
"8728" 878054.460719589 7772009.24854603
"8729" 471054.460719589 6468009.24854603
"8730" 658054.460719589 6836009.24854603
"8731" 452054.460719589 6446009.24854603
"8732" 455054.460719589 6814009.24854603
"8733" 454054.460719589 6618009.24854603
"8734" 782054.460719589 7483009.24854603
"8735" 642054.460719589 6879009.24854603
"8736" 474054.460719589 6992009.24854603
"8737" 968054.460719589 7753009.24854603
"8738" 505054.460719589 6631009.24854603
"8739" 565054.460719589 6568009.24854603
"8740" 298054.460719589 6697009.24854603
"8741" 483054.460719589 6845009.24854603
"8742" 559054.460719589 6650009.24854603
"8743" 590054.460719589 6756009.24854603
"8744" 607054.460719589 7060009.24854603
"8745" 585054.460719589 6638009.24854603
"8746" 390054.460719589 6727009.24854603
"8747" 529054.460719589 6881009.24854603
"8748" 450054.460719589 6852009.24854603
"8749" 573054.460719589 6650009.24854603
"8750" 525054.460719589 6892009.24854603
"8751" 626054.460719589 6829009.24854603
"8752" 521054.460719589 6656009.24854603
"8753" 973054.460719589 7760009.24854603
"8754" 629054.460719589 6563009.24854603
"8755" 568054.460719589 7016009.24854603
"8756" 377054.460719589 6626009.24854603
"8757" 532054.460719589 6563009.24854603
"8758" 633054.460719589 6577009.24854603
"8759" 614054.460719589 6631009.24854603
"8760" 603054.460719589 6654009.24854603
"8761" 631054.460719589 6645009.24854603
"8762" 749054.460719589 7394009.24854603
"8763" 522054.460719589 6518009.24854603
"8764" 1293054.46071959 7832009.24854603
"8765" 393054.460719589 6735009.24854603
"8766" 730054.460719589 7471009.24854603
"8767" 1083054.46071959 7869009.24854603
"8768" 453054.460719589 6474009.24854603
"8769" 633054.460719589 6556009.24854603
"8770" 620054.460719589 6685009.24854603
"8771" 560054.460719589 6999009.24854603
"8772" 988054.460719589 7830009.24854603
"8773" 573054.460719589 6755009.24854603
"8774" 429054.460719589 6605009.24854603
"8775" 754054.460719589 7595009.24854603
"8776" 673054.460719589 6754009.24854603
"8777" 422054.460719589 6985009.24854603
"8778" 1042054.46071959 7909009.24854603
"8779" 410054.460719589 6855009.24854603
"8780" 458054.460719589 6961009.24854603
"8781" 535054.460719589 6926009.24854603
"8782" 424054.460719589 6530009.24854603
"8783" 556054.460719589 6584009.24854603
"8784" 596054.460719589 6763009.24854603
"8785" 595054.460719589 6671009.24854603
"8786" 518054.460719589 6751009.24854603
"8787" 751054.460719589 7455009.24854603
"8788" 610054.460719589 6567009.24854603
"8789" 422054.460719589 6704009.24854603
"8790" 602054.460719589 6823009.24854603
"8791" 316054.460719589 6611009.24854603
"8792" 458054.460719589 6956009.24854603
"8793" 634054.460719589 6647009.24854603
"8794" 753054.460719589 7481009.24854603
"8795" 403054.460719589 6749009.24854603
"8796" 516054.460719589 6848009.24854603
"8797" 494054.460719589 6588009.24854603
"8798" 797054.460719589 7436009.24854603
"8799" 292054.460719589 6587009.24854603
"8800" 882054.460719589 7700009.24854603
"8801" 799054.460719589 7434009.24854603
"8802" 588054.460719589 6734009.24854603
"8803" 323054.460719589 6492009.24854603
"8804" 730054.460719589 7421009.24854603
"8805" 603054.460719589 6619009.24854603
"8806" 588054.460719589 6656009.24854603
"8807" 598054.460719589 6725009.24854603
"8808" 724054.460719589 7363009.24854603
"8809" 576054.460719589 6649009.24854603
"8810" 530054.460719589 6624009.24854603
"8811" 554054.460719589 6738009.24854603
"8812" 787054.460719589 7559009.24854603
"8813" 600054.460719589 6641009.24854603
"8814" 554054.460719589 6835009.24854603
"8815" 601054.460719589 6619009.24854603
"8816" 643054.460719589 6867009.24854603
"8817" 416054.460719589 6651009.24854603
"8818" 354054.460719589 6724009.24854603
"8819" 609054.460719589 7194009.24854603
"8820" 527054.460719589 6932009.24854603
"8821" 561054.460719589 6596009.24854603
"8822" 363054.460719589 6445009.24854603
"8823" 641054.460719589 6736009.24854603
"8824" 549054.460719589 6810009.24854603
"8825" 554054.460719589 6778009.24854603
"8826" 380054.460719589 6871009.24854603
"8827" 391054.460719589 6669009.24854603
"8828" 763054.460719589 7548009.24854603
"8829" 957054.460719589 7787009.24854603
"8830" 303054.460719589 6731009.24854603
"8831" 589054.460719589 6659009.24854603
"8832" 482054.460719589 6924009.24854603
"8833" 507054.460719589 6845009.24854603
"8834" 528054.460719589 6540009.24854603
"8835" 679054.460719589 7248009.24854603
"8836" 810054.460719589 7443009.24854603
"8837" 422054.460719589 6878009.24854603
"8838" 631054.460719589 6598009.24854603
"8839" 568054.460719589 6621009.24854603
"8840" 627054.460719589 6720009.24854603
"8841" 634054.460719589 6576009.24854603
"8842" 583054.460719589 6648009.24854603
"8843" 818054.460719589 7454009.24854603
"8844" 664054.460719589 7263009.24854603
"8845" 563054.460719589 6628009.24854603
"8846" 626054.460719589 6632009.24854603
"8847" 463054.460719589 6658009.24854603
"8848" 545054.460719589 6754009.24854603
"8849" 470054.460719589 6798009.24854603
"8850" 313054.460719589 6492009.24854603
"8851" 401054.460719589 6768009.24854603
"8852" 642054.460719589 6923009.24854603
"8853" 853054.460719589 7620009.24854603
"8854" 542054.460719589 6564009.24854603
"8855" 687054.460719589 7570009.24854603
"8856" 593054.460719589 6838009.24854603
"8857" 365054.460719589 6485009.24854603
"8858" 418054.460719589 6960009.24854603
"8859" 1117054.46071959 7839009.24854603
"8860" 664054.460719589 6680009.24854603
"8861" 414054.460719589 6913009.24854603
"8862" 392054.460719589 6618009.24854603
"8863" 752054.460719589 7433009.24854603
"8864" 386054.460719589 6717009.24854603
"8865" 702054.460719589 7131009.24854603
"8866" 464054.460719589 6550009.24854603
"8867" 517054.460719589 6648009.24854603
"8868" 559054.460719589 6898009.24854603
"8869" 646054.460719589 6599009.24854603
"8870" 528054.460719589 6839009.24854603
"8871" 563054.460719589 6627009.24854603
"8872" 644054.460719589 6540009.24854603
"8873" 344054.460719589 6613009.24854603
"8874" 570054.460719589 7030009.24854603
"8875" 655054.460719589 6957009.24854603
"8876" 562054.460719589 6916009.24854603
"8877" 737054.460719589 7428009.24854603
"8878" 762054.460719589 7409009.24854603
"8879" 1278054.46071959 7848009.24854603
"8880" 323054.460719589 6704009.24854603
"8881" 664054.460719589 6693009.24854603
"8882" 642054.460719589 6958009.24854603
"8883" 607054.460719589 6632009.24854603
"8884" 547054.460719589 6833009.24854603
"8885" 479054.460719589 6479009.24854603
"8886" 722054.460719589 7403009.24854603
"8887" 648054.460719589 6662009.24854603
"8888" 298054.460719589 6834009.24854603
"8889" 550054.460719589 6779009.24854603
